iter residual
  37 1.000000e+00
  38 3.058937e-02
  39 8.211902e-03
  40 3.111689e-03
  41 1.206551e-03
  42 4.735162e-04
  43 1.872876e-04
  44 7.440855e-05
  45 2.963433e-05
  46 1.181784e-05
  47 4.716180e-06
  48 1.882840e-06
  49 7.518533e-07
  50 3.002679e-07
  51 1.199273e-07
  52 4.790141e-08
  53 1.913337e-08
  54 7.642637e-09
  55 3.052816e-09
  56 1.219444e-09
  57 4.871082e-10
