iter residual
  18 1.000000e+00
  19 8.021141e-02
  20 2.074275e-02
  21 4.500523e-03
  22 9.391362e-04
  23 1.942514e-04
  24 4.009768e-05
  25 8.273128e-06
  26 1.706759e-06
  27 3.520978e-07
  28 7.263595e-08
  29 1.498440e-08
  30 3.091197e-09
  31 6.376968e-10
  32 1.315532e-10
  33 2.713862e-11
  34 5.598818e-12
  35 1.155023e-12
  36 2.384685e-13
