iter residual
   7 1.000000e+00
   8 1.436356e-01
   9 3.280218e-02
  10 1.023304e-02
  11 3.372555e-03
  12 1.159158e-03
  13 4.063368e-04
  14 1.436997e-04
  15 5.101207e-05
  16 1.813649e-05
  17 6.451633e-06
  18 2.295348e-06
  19 8.166362e-07
  20 2.905323e-07
  21 1.033588e-07
  22 3.676999e-08
  23 1.308091e-08
  24 4.653553e-09
  25 1.655521e-09
  26 5.889626e-10
  27 2.095284e-10
  28 7.454143e-11
  29 2.651852e-11
  30 9.433760e-12
  31 3.355750e-12
