iter residual
 251 1.000000e+00
 252 6.248859e-02
 253 2.253757e-02
 254 1.094850e-02
 255 5.449634e-03
 256 2.849713e-03
 257 1.539977e-03
 258 8.512100e-04
 259 4.779110e-04
 260 2.712424e-04
 261 1.551188e-04
 262 8.920789e-05
 263 5.152021e-05
 264 2.985382e-05
 265 1.734662e-05
 266 1.010300e-05
 267 5.896448e-06
 268 3.447935e-06
 269 2.019800e-06
 270 1.185256e-06
 271 6.967211e-07
 272 4.102500e-07
 273 2.419842e-07
 274 1.429828e-07
 275 8.463521e-08
